match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2001-01-31,Sunderland,Man United,0,1,A,0.0,0.0,D,Graham Poll,9.0,13.0,2.0,7.0,15.0,13.0,3.0,2.0,2.0,0.0,2.0,1.0,premier-league,0001,-1,1,0,0,1,2001,1
2001-01-31,West Ham,Tottenham,0,0,D,0.0,0.0,D,Neale Barry,17.0,14.0,6.0,6.0,9.0,16.0,9.0,4.0,1.0,1.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,1
2001-02-03,Bradford,Aston Villa,0,3,A,0.0,0.0,D,Dermot Gallagher,9.0,13.0,2.0,6.0,14.0,14.0,3.0,4.0,2.0,0.0,0.0,0.0,premier-league,0001,-3,3,0,0,1,2001,2
2001-02-03,Coventry,Arsenal,0,1,A,0.0,0.0,D,Mike Dean,12.0,8.0,4.0,6.0,13.0,14.0,3.0,7.0,3.0,4.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,2
2001-02-03,Derby,Sunderland,1,0,H,1.0,0.0,H,Barry Knight,9.0,17.0,3.0,5.0,16.0,18.0,3.0,4.0,7.0,3.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,2
2001-02-03,Ipswich,Leeds,1,2,A,0.0,2.0,A,Peter Jones,11.0,10.0,6.0,3.0,10.0,15.0,3.0,4.0,1.0,2.0,1.0,0.0,premier-league,0001,-1,3,0,0,1,2001,2
2001-02-03,Leicester,Chelsea,2,1,H,1.0,0.0,H,Steve Dunn,10.0,8.0,5.0,4.0,7.0,13.0,2.0,7.0,0.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,2
2001-02-03,Liverpool,West Ham,3,0,H,2.0,0.0,H,Steve Bennett,14.0,8.0,10.0,3.0,9.0,6.0,5.0,3.0,0.0,1.0,0.0,1.0,premier-league,0001,3,3,1,0,0,2001,2
2001-02-03,Man United,Everton,1,0,H,0.0,0.0,D,Jeff Winter,8.0,5.0,1.0,1.0,8.0,11.0,2.0,5.0,0.0,2.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,2
2001-02-03,Middlesbrough,Man City,1,1,D,0.0,1.0,A,Alan Wiley,14.0,6.0,6.0,3.0,12.0,14.0,4.0,2.0,0.0,2.0,1.0,0.0,premier-league,0001,0,2,0,1,0,2001,2
2001-02-03,Tottenham,Charlton,0,0,D,0.0,0.0,D,David Ellaray,9.0,7.0,3.0,2.0,17.0,14.0,2.0,3.0,2.0,0.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,2
2001-02-07,Everton,Leeds,2,2,D,1.0,0.0,H,Neale Barry,7.0,9.0,4.0,5.0,18.0,18.0,4.0,7.0,2.0,1.0,0.0,0.0,premier-league,0001,0,4,0,1,0,2001,2
2001-02-10,Arsenal,Ipswich,1,0,H,0.0,0.0,D,Rob Harris,17.0,5.0,10.0,3.0,16.0,15.0,11.0,3.0,2.0,1.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,2
2001-02-10,Aston Villa,Middlesbrough,1,1,D,1.0,0.0,H,Clive Wilkes,15.0,6.0,4.0,3.0,11.0,11.0,7.0,4.0,1.0,1.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,2
2001-02-10,Chelsea,Man United,1,1,D,1.0,0.0,H,David Ellaray,8.0,16.0,4.0,6.0,16.0,12.0,3.0,8.0,0.0,2.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,2
2001-02-10,Everton,Leicester,2,1,H,2.0,0.0,H,Rob Styles,9.0,9.0,6.0,2.0,12.0,7.0,7.0,2.0,3.0,2.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,2
2001-02-10,Leeds,Derby,0,0,D,0.0,0.0,D,Jeff Winter,12.0,3.0,6.0,2.0,11.0,17.0,17.0,4.0,2.0,5.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,2
2001-02-10,Man City,Tottenham,0,1,A,0.0,0.0,D,Steve Dunn,11.0,11.0,4.0,4.0,17.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,2
2001-02-10,Southampton,Bradford,2,0,H,0.0,0.0,D,Graham Poll,12.0,4.0,6.0,1.0,9.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,2
2001-02-10,Sunderland,Liverpool,1,1,D,0.0,0.0,D,Graham Barber,9.0,8.0,6.0,4.0,15.0,25.0,9.0,6.0,5.0,3.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,2
2001-02-11,Charlton,Newcastle,2,0,H,2.0,0.0,H,Paul Durkin,11.0,5.0,4.0,3.0,10.0,12.0,4.0,11.0,2.0,1.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,2
2001-02-12,West Ham,Coventry,1,1,D,0.0,0.0,D,Dermot Gallagher,21.0,13.0,9.0,4.0,13.0,16.0,5.0,4.0,2.0,5.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,2
2001-02-24,Bradford,West Ham,1,2,A,0.0,1.0,A,Steve Lodge,15.0,11.0,5.0,5.0,9.0,10.0,7.0,1.0,1.0,2.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,2
2001-02-24,Coventry,Charlton,2,2,D,1.0,1.0,D,Mark Halsey,17.0,15.0,7.0,7.0,15.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,premier-league,0001,0,4,0,1,0,2001,2
2001-02-24,Derby,Aston Villa,1,0,H,1.0,0.0,H,Alan Wiley,9.0,19.0,5.0,7.0,9.0,10.0,1.0,9.0,1.0,1.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,2
2001-02-24,Ipswich,Everton,2,0,H,0.0,0.0,D,Graham Poll,12.0,8.0,6.0,2.0,11.0,14.0,3.0,2.0,1.0,2.0,0.0,1.0,premier-league,0001,2,2,1,0,0,2001,2
2001-02-24,Leicester,Sunderland,2,0,H,1.0,0.0,H,Andy D'Urso,11.0,9.0,7.0,3.0,13.0,16.0,6.0,5.0,0.0,4.0,0.0,1.0,premier-league,0001,2,2,1,0,0,2001,2
2001-02-24,Middlesbrough,Southampton,0,1,A,0.0,0.0,D,Neale Barry,11.0,10.0,6.0,5.0,9.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,2
2001-02-24,Newcastle,Man City,0,1,A,0.0,0.0,D,Rob Harris,10.0,11.0,3.0,3.0,18.0,11.0,5.0,5.0,1.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,2
2001-02-24,Tottenham,Leeds,1,2,A,1.0,1.0,D,Jeff Winter,13.0,15.0,4.0,9.0,16.0,14.0,5.0,12.0,2.0,1.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,2
2001-02-25,Man United,Arsenal,6,1,H,5.0,1.0,H,Paul Durkin,16.0,6.0,9.0,2.0,10.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,premier-league,0001,5,7,1,0,0,2001,2
2001-03-03,Arsenal,West Ham,3,0,H,3.0,0.0,H,Mike Riley,16.0,4.0,6.0,2.0,19.0,12.0,5.0,6.0,2.0,3.0,0.0,0.0,premier-league,0001,3,3,1,0,0,2001,3
2001-03-03,Coventry,Chelsea,0,0,D,0.0,0.0,D,Steve Bennett,17.0,24.0,10.0,11.0,13.0,15.0,5.0,8.0,2.0,2.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,3
2001-03-03,Derby,Tottenham,2,1,H,2.0,0.0,H,Rob Harris,8.0,13.0,4.0,7.0,20.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,3
2001-03-03,Everton,Newcastle,1,1,D,0.0,0.0,D,David Ellaray,16.0,4.0,6.0,2.0,13.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,3
2001-03-03,Leeds,Man United,1,1,D,0.0,0.0,D,Graham Barber,18.0,5.0,10.0,5.0,25.0,21.0,14.0,3.0,3.0,5.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,3
2001-03-03,Leicester,Liverpool,2,0,H,0.0,0.0,D,Dermot Gallagher,9.0,8.0,7.0,3.0,9.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,3
2001-03-03,Man City,Southampton,0,1,A,0.0,0.0,D,Jeff Winter,15.0,6.0,7.0,1.0,15.0,15.0,5.0,6.0,1.0,1.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,3
2001-03-03,Middlesbrough,Charlton,0,0,D,0.0,0.0,D,Mike Dean,8.0,11.0,2.0,8.0,13.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,3
2001-03-04,Ipswich,Bradford,3,1,H,0.0,1.0,A,Andy D'Urso,21.0,7.0,8.0,5.0,13.0,14.0,7.0,2.0,0.0,4.0,0.0,0.0,premier-league,0001,2,4,1,0,0,2001,3
2001-03-05,Sunderland,Aston Villa,1,1,D,0.0,0.0,D,Steve Lodge,18.0,6.0,12.0,2.0,17.0,18.0,5.0,3.0,1.0,2.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,3
2001-03-07,West Ham,Chelsea,0,2,A,0.0,2.0,A,Alan Wiley,7.0,17.0,2.0,6.0,12.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,premier-league,0001,-2,2,0,0,1,2001,3
2001-03-10,Aston Villa,Ipswich,2,1,H,0.0,1.0,A,Rob Styles,9.0,8.0,5.0,3.0,15.0,11.0,6.0,2.0,1.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,3
2001-03-17,Bradford,Man City,2,2,D,0.0,1.0,A,Steve Dunn,16.0,10.0,7.0,3.0,13.0,12.0,3.0,3.0,2.0,1.0,0.0,0.0,premier-league,0001,0,4,0,1,0,2001,3
2001-03-17,Charlton,Leeds,1,2,A,1.0,1.0,D,Clive Wilkes,7.0,7.0,3.0,5.0,19.0,13.0,2.0,5.0,3.0,5.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,3
2001-03-17,Chelsea,Sunderland,2,4,A,2.0,1.0,H,Paul Durkin,14.0,11.0,6.0,7.0,15.0,26.0,4.0,5.0,0.0,0.0,0.0,0.0,premier-league,0001,-2,6,0,0,1,2001,3
2001-03-17,Man United,Leicester,2,0,H,0.0,0.0,D,Alan Wiley,19.0,5.0,8.0,2.0,11.0,13.0,14.0,2.0,1.0,1.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,3
2001-03-17,Newcastle,Middlesbrough,1,2,A,0.0,2.0,A,Graham Barber,16.0,7.0,5.0,4.0,14.0,19.0,5.0,1.0,0.0,3.0,0.0,1.0,premier-league,0001,-1,3,0,0,1,2001,3
2001-03-17,Southampton,Everton,1,0,H,0.0,0.0,D,Mark Halsey,17.0,5.0,5.0,1.0,13.0,18.0,6.0,6.0,1.0,1.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,3
2001-03-17,Tottenham,Coventry,3,0,H,2.0,0.0,H,Graham Poll,12.0,11.0,4.0,5.0,13.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,premier-league,0001,3,3,1,0,0,2001,3
2001-03-17,West Ham,Ipswich,0,1,A,0.0,0.0,D,Mike Dean,5.0,13.0,2.0,5.0,14.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,3
2001-03-18,Aston Villa,Arsenal,0,0,D,0.0,0.0,D,Barry Knight,4.0,14.0,2.0,5.0,16.0,13.0,3.0,3.0,2.0,2.0,0.0,1.0,premier-league,0001,0,0,0,1,0,2001,3
2001-03-18,Liverpool,Derby,1,1,D,0.0,1.0,A,Neale Barry,18.0,7.0,8.0,4.0,11.0,9.0,9.0,3.0,2.0,2.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,3
2001-03-31,Arsenal,Tottenham,2,0,H,0.0,0.0,D,Paul Durkin,25.0,4.0,19.0,3.0,5.0,6.0,12.0,2.0,0.0,1.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,3
2001-03-31,Bradford,Newcastle,2,2,D,2.0,1.0,H,Paul Taylor,22.0,14.0,8.0,7.0,17.0,23.0,10.0,8.0,0.0,1.0,0.0,0.0,premier-league,0001,0,4,0,1,0,2001,3
2001-03-31,Chelsea,Middlesbrough,2,1,H,1.0,0.0,H,Peter Jones,17.0,7.0,5.0,3.0,19.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,3
2001-03-31,Coventry,Derby,2,0,H,1.0,0.0,H,David Ellaray,12.0,14.0,7.0,8.0,12.0,16.0,9.0,4.0,0.0,1.0,1.0,0.0,premier-league,0001,2,2,1,0,0,2001,3
2001-03-31,Liverpool,Man United,2,0,H,2.0,0.0,H,Graham Poll,15.0,9.0,6.0,3.0,8.0,8.0,6.0,4.0,1.0,1.0,1.0,0.0,premier-league,0001,2,2,1,0,0,2001,3
2001-03-31,Man City,Aston Villa,1,3,A,1.0,2.0,A,Rob Styles,12.0,8.0,6.0,7.0,18.0,13.0,9.0,2.0,6.0,4.0,1.0,0.0,premier-league,0001,-2,4,0,0,1,2001,3
2001-03-31,Sunderland,Leeds,0,2,A,0.0,1.0,A,Steve Dunn,14.0,7.0,8.0,4.0,17.0,10.0,8.0,4.0,2.0,2.0,0.0,1.0,premier-league,0001,-2,2,0,0,1,2001,3
2001-03-31,West Ham,Everton,0,2,A,0.0,1.0,A,Andy D'Urso,17.0,10.0,6.0,7.0,16.0,16.0,8.0,2.0,3.0,2.0,1.0,0.0,premier-league,0001,-2,2,0,0,1,2001,3
2001-04-01,Charlton,Leicester,2,0,H,1.0,0.0,H,Jeff Winter,16.0,5.0,9.0,1.0,12.0,9.0,6.0,2.0,2.0,2.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-02,Southampton,Ipswich,0,3,A,0.0,1.0,A,Alan Wiley,11.0,11.0,3.0,5.0,17.0,15.0,6.0,7.0,2.0,1.0,0.0,0.0,premier-league,0001,-3,3,0,0,1,2001,4
2001-04-04,Aston Villa,Leicester,2,1,H,1.0,1.0,D,Mike Dean,9.0,6.0,5.0,2.0,11.0,12.0,10.0,3.0,2.0,2.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-07,Aston Villa,West Ham,2,2,D,0.0,0.0,D,Rob Harris,6.0,7.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,premier-league,0001,0,4,0,1,0,2001,4
2001-04-07,Derby,Chelsea,0,4,A,0.0,0.0,D,Steve Lodge,3.0,10.0,2.0,7.0,13.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0,premier-league,0001,-4,4,0,0,1,2001,4
2001-04-07,Leeds,Southampton,2,0,H,1.0,0.0,H,Jeff Winter,15.0,6.0,7.0,2.0,10.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-07,Leicester,Coventry,1,3,A,1.0,2.0,A,Graham Barber,9.0,15.0,4.0,5.0,9.0,19.0,4.0,9.0,3.0,2.0,0.0,0.0,premier-league,0001,-2,4,0,0,1,2001,4
2001-04-08,Everton,Man City,3,1,H,2.0,1.0,H,David Ellaray,11.0,13.0,7.0,5.0,17.0,18.0,8.0,8.0,0.0,3.0,1.0,1.0,premier-league,0001,2,4,1,0,0,2001,4
2001-04-09,Middlesbrough,Sunderland,0,0,D,0.0,0.0,D,Andy D'Urso,12.0,12.0,6.0,4.0,22.0,22.0,3.0,2.0,5.0,3.0,1.0,0.0,premier-league,0001,0,0,0,1,0,2001,4
2001-04-10,Ipswich,Liverpool,1,1,D,0.0,0.0,D,Steve Dunn,8.0,7.0,5.0,2.0,10.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,4
2001-04-10,Man United,Charlton,2,1,H,1.0,0.0,H,Mark Halsey,23.0,3.0,8.0,2.0,8.0,9.0,12.0,4.0,1.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-10,Tottenham,Bradford,2,1,H,1.0,1.0,D,Steve Bennett,17.0,10.0,13.0,5.0,13.0,9.0,5.0,7.0,1.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-11,Man City,Arsenal,0,4,A,0.0,4.0,A,Neale Barry,7.0,15.0,2.0,8.0,10.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,premier-league,0001,-4,4,0,0,1,2001,4
2001-04-13,Bradford,Charlton,2,0,H,0.0,0.0,D,Peter Jones,4.0,3.0,8.0,8.0,13.0,21.0,3.0,7.0,1.0,3.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-13,Liverpool,Leeds,1,2,A,0.0,2.0,A,Alan Wiley,11.0,9.0,5.0,3.0,19.0,16.0,8.0,2.0,3.0,1.0,1.0,0.0,premier-league,0001,-1,3,0,0,1,2001,4
2001-04-14,Arsenal,Middlesbrough,0,3,A,0.0,2.0,A,Paul Durkin,17.0,6.0,8.0,2.0,13.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,premier-league,0001,-3,3,0,0,1,2001,4
2001-04-14,Aston Villa,Everton,2,1,H,1.0,1.0,D,Paul Taylor,8.0,5.0,5.0,3.0,13.0,14.0,5.0,3.0,0.0,3.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-14,Chelsea,Southampton,1,0,H,1.0,0.0,H,Clive Wilkes,14.0,9.0,8.0,5.0,11.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,4
2001-04-14,Ipswich,Newcastle,1,0,H,0.0,0.0,D,Mike Dean,14.0,6.0,5.0,2.0,6.0,13.0,9.0,3.0,0.0,1.0,0.0,1.0,premier-league,0001,1,1,1,0,0,2001,4
2001-04-14,Leicester,Man City,1,2,A,1.0,1.0,D,Barry Knight,15.0,8.0,9.0,3.0,13.0,26.0,5.0,1.0,2.0,3.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,4
2001-04-14,Man United,Coventry,4,2,H,2.0,2.0,D,Mike Riley,28.0,9.0,13.0,4.0,9.0,18.0,9.0,2.0,1.0,4.0,0.0,0.0,premier-league,0001,2,6,1,0,0,2001,4
2001-04-14,Sunderland,Tottenham,2,3,A,2.0,0.0,H,David Ellaray,13.0,8.0,4.0,6.0,12.0,15.0,3.0,3.0,1.0,2.0,0.0,0.0,premier-league,0001,-1,5,0,0,1,2001,4
2001-04-14,West Ham,Derby,3,1,H,3.0,0.0,H,Rob Styles,18.0,6.0,10.0,3.0,10.0,18.0,3.0,5.0,0.0,2.0,0.0,0.0,premier-league,0001,2,4,1,0,0,2001,4
2001-04-16,Coventry,Sunderland,1,0,H,1.0,0.0,H,Dermot Gallagher,14.0,6.0,9.0,3.0,15.0,21.0,6.0,3.0,3.0,0.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,4
2001-04-16,Derby,Leicester,2,0,H,1.0,0.0,H,Mark Halsey,10.0,7.0,6.0,4.0,17.0,16.0,5.0,6.0,0.0,0.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-16,Everton,Liverpool,2,3,A,1.0,1.0,D,Jeff Winter,10.0,10.0,7.0,6.0,19.0,15.0,2.0,5.0,4.0,2.0,1.0,0.0,premier-league,0001,-1,5,0,0,1,2001,4
2001-04-16,Middlesbrough,Ipswich,1,2,A,1.0,0.0,H,Steve Bennett,4.0,12.0,1.0,5.0,8.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,4
2001-04-16,Newcastle,West Ham,2,1,H,1.0,0.0,H,Paul Durkin,20.0,13.0,14.0,6.0,19.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-17,Charlton,Aston Villa,3,3,D,2.0,0.0,H,Graham Poll,12.0,11.0,5.0,8.0,10.0,15.0,5.0,7.0,3.0,4.0,1.0,0.0,premier-league,0001,0,6,0,1,0,2001,4
2001-04-17,Tottenham,Chelsea,0,3,A,0.0,1.0,A,Graham Barber,5.0,16.0,1.0,10.0,14.0,11.0,2.0,5.0,2.0,2.0,1.0,0.0,premier-league,0001,-3,3,0,0,1,2001,4
2001-04-21,Arsenal,Everton,4,1,H,1.0,1.0,D,Dermot Gallagher,10.0,4.0,8.0,2.0,7.0,13.0,10.0,0.0,0.0,2.0,0.0,1.0,premier-league,0001,3,5,1,0,0,2001,4
2001-04-21,Aston Villa,Southampton,0,0,D,0.0,0.0,D,Jeff Winter,9.0,3.0,2.0,3.0,10.0,15.0,4.0,5.0,1.0,2.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,4
2001-04-21,Bradford,Derby,2,0,H,1.0,0.0,H,Neale Barry,15.0,12.0,9.0,3.0,14.0,13.0,3.0,8.0,0.0,2.0,0.0,1.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-21,Chelsea,Charlton,0,1,A,0.0,1.0,A,Mike Dean,9.0,4.0,1.0,2.0,12.0,14.0,10.0,3.0,3.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,4
2001-04-21,Ipswich,Coventry,2,0,H,1.0,0.0,H,Graham Barber,13.0,6.0,5.0,2.0,22.0,23.0,2.0,3.0,1.0,4.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-21,Leicester,Middlesbrough,0,3,A,0.0,1.0,A,Paul Taylor,15.0,15.0,4.0,7.0,13.0,11.0,12.0,5.0,3.0,1.0,0.0,0.0,premier-league,0001,-3,3,0,0,1,2001,4
2001-04-21,Man United,Man City,1,1,D,0.0,0.0,D,David Ellaray,13.0,6.0,6.0,4.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,premier-league,0001,0,2,0,1,0,2001,4
2001-04-21,Sunderland,Newcastle,1,1,D,0.0,0.0,D,Mike Riley,16.0,9.0,10.0,5.0,17.0,22.0,4.0,8.0,5.0,4.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,4
2001-04-21,West Ham,Leeds,0,2,A,0.0,1.0,A,Graham Poll,15.0,12.0,10.0,7.0,17.0,13.0,6.0,6.0,5.0,2.0,0.0,1.0,premier-league,0001,-2,2,0,0,1,2001,4
2001-04-22,Liverpool,Tottenham,3,1,H,1.0,1.0,D,Barry Knight,14.0,7.0,8.0,5.0,10.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,premier-league,0001,2,4,1,0,0,2001,4
2001-04-28,Coventry,Liverpool,0,2,A,0.0,0.0,D,Steve Bennett,11.0,13.0,4.0,6.0,15.0,11.0,7.0,7.0,3.0,1.0,0.0,0.0,premier-league,0001,-2,2,0,0,1,2001,4
2001-04-28,Derby,Arsenal,1,2,A,1.0,1.0,D,Graham Barber,6.0,14.0,2.0,9.0,14.0,13.0,4.0,6.0,3.0,4.0,0.0,0.0,premier-league,0001,-1,3,0,0,1,2001,4
2001-04-28,Everton,Bradford,2,1,H,0.0,1.0,A,Paul Durkin,18.0,7.0,9.0,4.0,15.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-04-28,Leeds,Chelsea,2,0,H,0.0,0.0,D,Steve Dunn,16.0,7.0,9.0,5.0,22.0,17.0,7.0,2.0,2.0,5.0,0.0,0.0,premier-league,0001,2,2,1,0,0,2001,4
2001-04-28,Man City,West Ham,1,0,H,1.0,0.0,H,Peter Jones,16.0,12.0,9.0,7.0,19.0,12.0,10.0,10.0,3.0,5.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,4
2001-04-28,Middlesbrough,Man United,0,2,A,0.0,1.0,A,Steve Lodge,18.0,9.0,3.0,5.0,13.0,21.0,4.0,6.0,2.0,3.0,0.0,0.0,premier-league,0001,-2,2,0,0,1,2001,4
2001-04-28,Newcastle,Leicester,1,0,H,0.0,0.0,D,Graham Poll,20.0,4.0,6.0,3.0,15.0,14.0,12.0,0.0,1.0,1.0,0.0,0.0,premier-league,0001,1,1,1,0,0,2001,4
2001-04-28,Southampton,Sunderland,0,1,A,0.0,0.0,D,Alan Wiley,11.0,6.0,5.0,3.0,15.0,14.0,11.0,2.0,2.0,1.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,4
2001-04-28,Tottenham,Aston Villa,0,0,D,0.0,0.0,D,Clive Wilkes,7.0,7.0,3.0,4.0,13.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0,premier-league,0001,0,0,0,1,0,2001,4
2001-04-30,Charlton,Ipswich,2,1,H,1.0,1.0,D,Rob Styles,10.0,17.0,7.0,6.0,17.0,11.0,2.0,13.0,0.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,4
2001-05-01,Bradford,Liverpool,0,2,A,0.0,0.0,D,Jeff Winter,15.0,11.0,4.0,10.0,11.0,13.0,7.0,0.0,0.0,2.0,0.0,0.0,premier-league,0001,-2,2,0,0,1,2001,5
2001-05-01,Newcastle,Southampton,1,1,D,1.0,0.0,H,Steve Lodge,7.0,11.0,5.0,3.0,15.0,17.0,4.0,2.0,2.0,1.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,5
2001-05-05,Arsenal,Leeds,2,1,H,1.0,0.0,H,Peter Jones,7.0,4.0,4.0,3.0,21.0,18.0,11.0,2.0,4.0,3.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,5
2001-05-05,Aston Villa,Coventry,3,2,H,0.0,2.0,A,Mike Riley,6.0,6.0,4.0,3.0,12.0,23.0,6.0,2.0,2.0,5.0,0.0,0.0,premier-league,0001,1,5,1,0,0,2001,5
2001-05-05,Bradford,Middlesbrough,1,1,D,1.0,0.0,H,Graham Barber,10.0,14.0,7.0,9.0,25.0,21.0,6.0,6.0,4.0,2.0,0.0,0.0,premier-league,0001,0,2,0,1,0,2001,5
2001-05-05,Chelsea,Everton,2,1,H,2.0,1.0,H,Rob Harris,13.0,9.0,5.0,3.0,19.0,22.0,8.0,6.0,1.0,1.0,0.0,0.0,premier-league,0001,1,3,1,0,0,2001,5
2001-05-05,Leicester,Tottenham,4,2,H,1.0,0.0,H,Mike Dean,19.0,9.0,9.0,4.0,11.0,14.0,6.0,2.0,3.0,2.0,0.0,0.0,premier-league,0001,2,6,1,0,0,2001,5
2001-05-05,Liverpool,Newcastle,3,0,H,1.0,0.0,H,Mark Halsey,12.0,6.0,5.0,3.0,11.0,10.0,2.0,3.0,0.0,2.0,0.0,0.0,premier-league,0001,3,3,1,0,0,2001,5
2001-05-05,Man United,Derby,0,1,A,0.0,1.0,A,Neale Barry,11.0,10.0,6.0,5.0,13.0,11.0,13.0,1.0,1.0,0.0,0.0,0.0,premier-league,0001,-1,1,0,0,1,2001,5
2001-05-05,Sunderland,Charlton,3,2,H,2.0,1.0,H,Steve Dunn,17.0,17.0,11.0,7.0,17.0,7.0,8.0,5.0,1.0,0.0,0.0,0.0,premier-league,0001,1,5,1,0,0,2001,5
2001-05-05,West Ham,Southampton,3,0,H,0.0,0.0,D,Clive Wilkes,16.0,12.0,12.0,3.0,18.0,18.0,5.0,1.0,2.0,2.0,0.0,0.0,premier-league,0001,3,3,1,0,0,2001,5
